date,symbol,direction,entry,exit,qty,pnl,charges,net_pnl,capital_after,exit_reason
2021-02-24,360ONE,LONG,293.10,290.11,100,-298.80,26.12,-324.92,184509,STOP_LOSS
2021-02-25,360ONE,LONG,293.95,291.34,100,-261.10,26.21,-287.31,184222,STOP_LOSS
2021-02-25,360ONE,LONG,291.45,291.21,100,-24.42,26.11,-50.53,184171,STOP_LOSS
2021-03-01,360ONE,LONG,302.85,301.11,100,-173.61,27.05,-200.66,183970,STOP_LOSS
2021-03-01,360ONE,LONG,295.00,294.09,100,-91.15,26.39,-117.54,183853,STOP_LOSS
2021-03-02,360ONE,LONG,298.00,303.25,100,525.00,26.97,498.03,184351,TIME
2021-03-03,360ONE,LONG,303.10,301.73,100,-136.87,27.09,-163.96,184187,STOP_LOSS
2021-03-03,360ONE,LONG,301.35,301.33,100,-1.80,27.01,-28.81,184158,STOP_LOSS
2021-03-04,360ONE,SHORT,300.40,301.24,100,-84.14,26.96,-111.10,184047,STOP_LOSS
2021-03-04,360ONE,SHORT,299.80,300.75,100,-94.90,26.92,-121.81,183925,STOP_LOSS
2021-03-05,360ONE,SHORT,297.00,296.03,100,97.24,26.57,70.67,183996,TARGET
2021-03-05,360ONE,SHORT,296.45,297.13,100,-67.69,26.60,-94.29,183902,STOP_LOSS
2021-03-08,360ONE,LONG,297.70,297.74,100,3.64,26.68,-23.04,183879,TARGET
2021-03-08,360ONE,LONG,297.45,297.22,100,-23.28,26.65,-49.93,183829,STOP_LOSS
2021-03-09,360ONE,LONG,300.10,299.96,100,-14.34,26.89,-41.23,183787,STOP_LOSS
2021-03-09,360ONE,LONG,302.75,300.00,100,-274.63,26.99,-301.63,183486,STOP_LOSS
2021-03-10,360ONE,SHORT,297.90,301.09,100,-319.10,26.86,-345.96,183140,STOP_LOSS
2021-03-10,360ONE,SHORT,298.20,300.92,100,-272.07,26.86,-298.93,182841,STOP_LOSS
2021-03-12,360ONE,LONG,301.75,299.50,100,-224.96,26.93,-251.89,182589,STOP_LOSS
2021-03-12,360ONE,LONG,299.60,299.84,100,24.04,26.86,-2.82,182586,TARGET
2021-03-15,360ONE,SHORT,295.05,296.01,100,-95.80,26.49,-122.29,182464,STOP_LOSS
2021-03-15,360ONE,SHORT,295.90,295.67,100,22.93,26.51,-3.57,182460,TARGET
2021-03-16,360ONE,LONG,295.75,294.97,100,-77.83,26.47,-104.30,182356,STOP_LOSS
2021-03-16,360ONE,LONG,295.25,296.11,100,85.82,26.50,59.31,182415,TARGET
2021-03-17,360ONE,LONG,297.00,296.88,100,-11.93,26.61,-38.54,182377,STOP_LOSS
2021-03-17,360ONE,LONG,294.95,295.04,100,8.90,26.44,-17.53,182359,TARGET
2021-03-18,360ONE,LONG,295.75,294.90,100,-85.14,26.46,-111.61,182248,STOP_LOSS
2021-03-18,360ONE,SHORT,293.95,296.41,100,-245.66,26.47,-272.13,181976,STOP_LOSS
2021-03-19,360ONE,SHORT,290.70,289.98,100,71.71,26.02,45.69,182021,TARGET
2021-03-19,360ONE,SHORT,291.25,291.31,100,-5.75,26.10,-31.85,181989,STOP_LOSS
2021-03-22,360ONE,LONG,297.25,294.60,100,-265.20,26.51,-291.71,181698,STOP_LOSS
2021-03-22,360ONE,LONG,292.90,293.16,100,25.93,26.26,-0.34,181697,TARGET
2021-03-23,360ONE,LONG,302.25,301.22,100,-102.69,27.04,-129.72,181568,STOP_LOSS
2021-03-23,360ONE,SHORT,296.05,294.25,100,180.00,26.44,153.56,181721,TIME
2021-03-24,360ONE,SHORT,294.60,295.60,100,-100.13,26.45,-126.58,181595,STOP_LOSS
2021-03-24,360ONE,SHORT,294.25,296.11,100,-185.95,26.46,-212.41,181382,STOP_LOSS
2021-03-25,360ONE,LONG,300.05,298.79,100,-126.04,26.83,-152.87,181229,STOP_LOSS
2021-03-25,360ONE,SHORT,297.50,300.27,100,-277.49,26.80,-304.29,180925,STOP_LOSS
2021-03-26,360ONE,LONG,300.30,300.58,100,28.14,26.93,1.21,180926,TARGET
2021-03-26,360ONE,LONG,300.80,300.16,100,-64.28,26.93,-91.21,180835,STOP_LOSS
2021-03-30,360ONE,LONG,302.10,300.97,100,-112.73,27.02,-139.75,180695,STOP_LOSS
2021-03-30,360ONE,SHORT,300.35,302.57,100,-222.38,27.03,-249.41,180446,STOP_LOSS
2021-03-31,360ONE,LONG,306.80,305.16,100,-164.06,27.41,-191.47,180254,STOP_LOSS
2021-03-31,360ONE,LONG,304.60,305.17,100,57.26,27.33,29.94,180284,TARGET
2021-04-01,360ONE,LONG,327.45,325.89,100,-156.20,29.27,-185.47,180099,STOP_LOSS
2021-04-01,360ONE,LONG,327.00,325.58,100,-141.86,29.23,-171.09,179928,STOP_LOSS
2021-04-05,360ONE,LONG,322.60,324.13,100,153.00,28.99,124.01,180052,TARGET
2021-04-05,360ONE,LONG,322.10,323.63,100,152.74,28.94,123.80,180176,TARGET
2021-04-06,360ONE,LONG,327.30,326.14,100,-115.81,29.27,-145.08,180030,STOP_LOSS
2021-04-06,360ONE,SHORT,324.50,327.48,100,-298.36,29.23,-327.59,179703,STOP_LOSS
2021-04-07,360ONE,SHORT,323.75,321.40,100,235.11,28.90,206.21,179909,TARGET
2021-04-07,360ONE,SHORT,321.35,318.05,100,329.83,28.63,301.20,180210,TARGET
2021-04-08,360ONE,SHORT,321.45,322.00,100,-55.00,28.84,-83.84,180126,TIME
2021-04-09,360ONE,SHORT,319.20,322.52,100,-332.39,28.77,-361.16,179765,STOP_LOSS
2021-04-09,360ONE,SHORT,319.65,313.55,100,609.73,28.34,581.39,180347,TARGET
2021-04-12,360ONE,SHORT,296.25,295.00,100,125.00,26.49,98.51,180445,TIME
2021-04-13,360ONE,SHORT,295.90,295.88,100,1.70,26.52,-24.82,180420,TARGET
2021-04-13,360ONE,LONG,297.75,294.98,100,-277.50,26.55,-304.04,180116,STOP_LOSS
2021-04-15,360ONE,SHORT,294.00,290.61,100,338.58,26.18,312.40,180429,TARGET
2021-04-15,360ONE,SHORT,290.00,285.00,100,500.00,25.74,474.26,180903,TIME
2021-04-16,360ONE,SHORT,288.05,286.28,100,176.66,25.73,150.94,181054,TARGET
2021-04-16,360ONE,SHORT,286.95,283.14,100,380.70,25.53,355.17,181409,TARGET
2021-04-19,360ONE,SHORT,284.10,287.23,100,-313.04,25.62,-338.66,181070,STOP_LOSS
2021-04-19,360ONE,SHORT,285.90,283.25,100,264.53,25.49,239.04,181310,TARGET
2021-04-20,360ONE,SHORT,281.55,283.97,100,-242.12,25.35,-267.47,181042,STOP_LOSS
2021-04-20,360ONE,LONG,283.75,281.41,100,-233.65,25.31,-258.96,180783,STOP_LOSS
2021-04-22,360ONE,SHORT,278.35,278.59,100,-24.42,24.96,-49.37,180734,STOP_LOSS
2021-04-22,360ONE,SHORT,280.45,281.10,100,-64.92,25.17,-90.09,180644,STOP_LOSS
2021-04-23,360ONE,SHORT,270.75,270.05,100,70.04,24.23,45.81,180689,TARGET
2021-04-23,360ONE,SHORT,270.55,271.72,100,-116.52,24.30,-140.82,180549,STOP_LOSS
2021-04-26,360ONE,LONG,276.35,275.14,100,-120.72,24.71,-145.43,180403,STOP_LOSS
2021-04-26,360ONE,LONG,277.50,277.50,100,0.00,24.87,-24.87,180378,TIME
2021-04-27,360ONE,LONG,278.50,277.90,100,-59.73,24.93,-84.65,180294,STOP_LOSS
2021-04-27,360ONE,LONG,278.45,280.49,100,203.86,25.06,178.81,180472,TARGET
2021-04-28,360ONE,LONG,284.25,282.72,100,-152.81,25.40,-178.20,180294,STOP_LOSS
2021-04-28,360ONE,LONG,283.50,282.48,100,-101.76,25.36,-127.12,180167,STOP_LOSS
2021-04-30,360ONE,LONG,281.25,279.31,100,-194.40,25.11,-219.51,179948,STOP_LOSS
2021-04-30,360ONE,SHORT,278.30,281.76,100,-345.61,25.11,-370.72,179577,STOP_LOSS
2021-05-03,360ONE,LONG,282.40,284.70,100,230.00,25.42,204.58,179781,TIME
2021-05-04,360ONE,LONG,282.40,284.86,100,246.26,25.43,220.82,180002,TARGET
2021-05-04,360ONE,LONG,286.30,283.60,100,-269.91,25.52,-295.43,179707,STOP_LOSS
2021-05-05,360ONE,SHORT,282.75,284.83,100,-208.12,25.44,-233.56,179473,STOP_LOSS
2021-05-05,360ONE,LONG,285.60,290.28,100,468.49,25.83,442.66,179916,TARGET
2021-05-06,360ONE,LONG,297.95,295.82,100,-212.51,26.60,-239.11,179677,STOP_LOSS
2021-05-06,360ONE,LONG,293.75,293.75,100,-0.34,26.33,-26.67,179650,STOP_LOSS
2021-05-07,360ONE,LONG,296.70,295.75,100,-95.24,26.54,-121.78,179528,STOP_LOSS
2021-05-07,360ONE,LONG,296.25,297.59,100,133.70,26.62,107.08,179635,TARGET
2021-05-10,360ONE,SHORT,295.40,298.48,100,-307.50,26.63,-334.13,179301,STOP_LOSS
2021-05-10,360ONE,SHORT,296.75,294.92,100,183.34,26.50,156.84,179458,TARGET
2021-05-11,360ONE,SHORT,291.65,292.97,100,-132.50,26.20,-158.70,179300,STOP_LOSS
2021-05-11,360ONE,SHORT,292.10,292.82,100,-71.94,26.21,-98.15,179201,STOP_LOSS
2021-05-12,360ONE,LONG,299.25,298.30,100,-95.42,26.77,-122.20,179079,STOP_LOSS
2021-05-12,360ONE,LONG,298.10,297.97,100,-12.75,26.71,-39.46,179040,STOP_LOSS
2021-05-14,360ONE,LONG,296.25,297.40,100,114.56,26.61,87.95,179128,TARGET
2021-05-14,360ONE,LONG,299.90,296.32,100,-358.14,26.70,-384.83,178743,STOP_LOSS
2021-05-17,360ONE,SHORT,297.00,292.02,100,498.29,26.37,471.92,179215,TARGET
2021-05-17,360ONE,SHORT,293.20,289.95,100,325.00,26.11,298.89,179514,TIME
2021-05-18,360ONE,SHORT,293.30,293.35,100,-5.15,26.29,-31.43,179482,STOP_LOSS
2021-05-18,360ONE,LONG,294.60,297.94,100,334.31,26.57,307.74,179790,TARGET
2021-05-19,360ONE,SHORT,285.00,288.11,100,-311.09,25.70,-336.78,179453,STOP_LOSS
2021-05-19,360ONE,SHORT,282.75,275.00,100,775.00,24.95,750.05,180203,TIME
2021-05-20,360ONE,SHORT,278.75,275.18,100,356.86,24.80,332.06,180535,TARGET
2021-05-20,360ONE,SHORT,274.95,275.00,100,-5.00,24.64,-29.64,180506,TIME
2021-05-21,360ONE,LONG,281.20,279.40,100,-180.34,25.11,-205.45,180300,STOP_LOSS
2021-05-21,360ONE,LONG,280.00,280.73,100,72.91,25.13,47.78,180348,TARGET
2021-05-24,360ONE,LONG,283.95,283.02,100,-93.41,25.40,-118.81,180229,STOP_LOSS
2021-05-24,360ONE,LONG,283.75,285.24,100,149.15,25.50,123.64,180353,TARGET
2021-05-25,360ONE,LONG,299.00,298.25,100,-74.77,26.76,-101.53,180251,STOP_LOSS
2021-05-25,360ONE,LONG,298.60,299.29,100,68.83,26.79,42.04,180293,TARGET
2021-05-26,360ONE,SHORT,296.15,296.12,100,3.21,26.54,-23.33,180270,TARGET
2021-05-26,360ONE,SHORT,295.35,293.15,100,219.76,26.36,193.40,180463,TARGET
2021-05-27,360ONE,SHORT,289.10,290.27,100,-117.31,25.97,-143.28,180320,STOP_LOSS
2021-05-27,360ONE,SHORT,290.15,289.02,100,113.01,25.95,87.07,180407,TARGET
2021-05-28,360ONE,LONG,297.95,297.23,100,-72.47,26.67,-99.13,180308,STOP_LOSS
2021-05-28,360ONE,LONG,296.60,295.96,100,-63.61,26.55,-90.15,180218,STOP_LOSS
2021-05-31,360ONE,LONG,300.60,298.79,100,-180.79,26.85,-207.64,180010,STOP_LOSS
2021-05-31,360ONE,LONG,299.20,299.07,100,-12.93,26.81,-39.74,179970,STOP_LOSS
2021-06-01,360ONE,SHORT,295.00,296.25,100,-125.00,26.50,-151.50,179819,TIME
2021-06-02,360ONE,LONG,297.25,296.52,100,-73.45,26.60,-100.05,179719,STOP_LOSS
2021-06-02,360ONE,LONG,296.75,296.50,100,-25.07,26.58,-51.65,179667,STOP_LOSS
2021-06-03,360ONE,LONG,296.40,295.70,100,-69.50,26.53,-96.03,179571,STOP_LOSS
2021-06-03,360ONE,LONG,296.35,295.12,100,-123.48,26.50,-149.98,179421,STOP_LOSS
2021-06-04,360ONE,LONG,297.75,296.62,100,-113.23,26.63,-139.85,179281,STOP_LOSS
2021-06-04,360ONE,LONG,296.85,296.38,100,-46.58,26.58,-73.16,179208,STOP_LOSS
2021-06-07,360ONE,LONG,297.35,297.08,100,-27.00,26.63,-53.63,179155,STOP_LOSS
2021-06-07,360ONE,LONG,296.95,296.40,100,-55.48,26.58,-82.06,179073,STOP_LOSS
2021-06-08,360ONE,LONG,296.05,295.94,100,-11.46,26.53,-37.99,179035,STOP_LOSS
2021-06-08,360ONE,LONG,296.55,295.52,100,-102.89,26.52,-129.41,178905,STOP_LOSS
2021-06-09,360ONE,LONG,296.30,296.18,100,-12.42,26.55,-38.97,178866,STOP_LOSS
2021-06-09,360ONE,LONG,297.65,296.55,100,-110.40,26.62,-137.02,178729,STOP_LOSS
2021-06-10,360ONE,SHORT,290.25,290.63,100,-37.57,26.03,-63.60,178666,STOP_LOSS
2021-06-10,360ONE,SHORT,290.60,290.44,100,15.50,26.04,-10.53,178655,TARGET
2021-06-11,360ONE,LONG,297.55,295.54,100,-200.69,26.57,-227.26,178428,STOP_LOSS
2021-06-11,360ONE,LONG,295.85,295.62,100,-23.30,26.50,-49.81,178378,STOP_LOSS
2021-06-14,360ONE,LONG,297.25,296.59,100,-65.73,26.61,-92.34,178286,STOP_LOSS
2021-06-14,360ONE,LONG,296.20,296.24,100,4.08,26.55,-22.47,178263,TARGET
2021-06-15,360ONE,SHORT,291.15,289.00,100,215.00,25.98,189.02,178452,TIME
2021-06-16,360ONE,SHORT,285.60,287.54,100,-193.57,25.69,-219.26,178233,STOP_LOSS
2021-06-17,360ONE,SHORT,283.05,283.75,100,-70.00,25.40,-95.40,178138,TIME
2021-06-18,360ONE,SHORT,283.95,279.08,100,487.50,25.20,462.29,178600,TARGET
2021-06-18,360ONE,SHORT,281.55,281.25,100,30.00,25.22,4.78,178605,TIME
2021-06-21,360ONE,SHORT,279.70,279.30,100,40.38,25.05,15.33,178620,TARGET
2021-06-21,360ONE,SHORT,279.05,279.88,100,-82.67,25.05,-107.72,178512,STOP_LOSS
2021-06-22,360ONE,LONG,283.80,283.72,100,-8.16,25.43,-33.59,178479,STOP_LOSS
2021-06-22,360ONE,LONG,283.70,283.17,100,-52.66,25.40,-78.06,178401,STOP_LOSS
2021-06-23,360ONE,LONG,287.10,286.64,100,-46.15,25.71,-71.86,178329,STOP_LOSS
2021-06-23,360ONE,LONG,287.05,286.27,100,-77.97,25.69,-103.66,178225,STOP_LOSS
2021-06-24,360ONE,SHORT,284.85,285.86,100,-101.32,25.58,-126.90,178098,STOP_LOSS
2021-06-24,360ONE,LONG,285.25,285.75,100,50.00,25.59,24.41,178123,TIME
2021-06-25,360ONE,SHORT,283.40,280.02,100,338.03,25.23,312.80,178435,TARGET
2021-06-25,360ONE,SHORT,281.75,282.51,100,-75.65,25.29,-100.94,178334,STOP_LOSS
2021-06-28,360ONE,SHORT,280.25,282.13,100,-188.32,25.21,-213.53,178121,STOP_LOSS
2021-06-29,360ONE,LONG,283.00,281.85,100,-114.55,25.30,-139.86,177981,STOP_LOSS
2021-06-29,360ONE,LONG,282.00,282.22,100,22.38,25.28,-2.91,177978,TARGET
2021-07-01,360ONE,LONG,291.10,290.48,100,-62.36,26.06,-88.41,177890,STOP_LOSS
2021-07-01,360ONE,LONG,291.10,290.53,100,-56.71,26.06,-82.77,177807,STOP_LOSS
2021-07-02,360ONE,LONG,292.05,289.33,100,-271.79,26.04,-297.83,177509,STOP_LOSS
2021-07-02,360ONE,LONG,290.75,289.99,100,-76.02,26.02,-102.04,177407,STOP_LOSS
2021-07-05,360ONE,LONG,294.50,295.95,100,144.87,26.47,118.40,177525,TARGET
2021-07-05,360ONE,LONG,295.25,297.34,100,208.89,26.56,182.32,177708,TARGET
2021-07-06,360ONE,LONG,304.95,302.56,100,-238.75,27.21,-265.96,177442,STOP_LOSS
2021-07-06,360ONE,LONG,304.40,303.64,100,-75.66,27.24,-102.90,177339,STOP_LOSS
2021-07-07,360ONE,SHORT,297.10,299.93,100,-282.78,26.77,-309.55,177029,STOP_LOSS
2021-07-07,360ONE,SHORT,301.40,301.86,100,-45.96,27.03,-73.00,176956,STOP_LOSS
2021-07-08,360ONE,SHORT,300.50,301.88,100,-137.82,27.00,-164.82,176792,STOP_LOSS
2021-07-08,360ONE,LONG,303.40,308.32,100,492.44,27.44,465.01,177257,TARGET
2021-07-12,360ONE,LONG,306.50,308.42,100,192.15,27.56,164.59,177421,TARGET
2021-07-12,360ONE,LONG,305.70,305.31,100,-39.33,27.38,-66.70,177354,STOP_LOSS
2021-07-13,360ONE,SHORT,304.25,306.10,100,-185.35,27.36,-212.71,177142,STOP_LOSS
2021-07-13,360ONE,LONG,307.30,312.53,100,523.46,27.80,495.66,177637,TARGET
2021-07-14,360ONE,LONG,315.55,322.28,100,672.76,28.62,644.14,178282,TARGET
2021-07-14,360ONE,LONG,320.05,316.57,100,-347.71,28.51,-376.22,177905,STOP_LOSS
2021-07-15,360ONE,LONG,321.55,319.83,100,-171.50,28.73,-200.23,177705,STOP_LOSS
2021-07-15,360ONE,LONG,319.45,319.55,100,10.42,28.63,-18.21,177687,TARGET
2021-07-16,360ONE,LONG,324.75,323.24,100,-150.70,29.03,-179.72,177507,STOP_LOSS
2021-07-16,360ONE,LONG,328.45,324.75,100,-369.72,29.25,-398.97,177108,STOP_LOSS
2021-07-19,360ONE,LONG,348.65,344.11,100,-453.87,31.02,-484.89,176623,STOP_LOSS
2021-07-19,360ONE,LONG,349.40,344.51,100,-488.59,31.07,-519.66,176104,STOP_LOSS
2021-07-20,360ONE,SHORT,343.50,345.04,100,-153.59,30.86,-184.45,175919,STOP_LOSS
2021-07-20,360ONE,SHORT,344.00,345.11,100,-110.90,30.88,-141.79,175777,STOP_LOSS
2021-07-22,360ONE,SHORT,349.15,348.96,100,19.12,31.28,-12.16,175765,TARGET
2021-07-22,360ONE,SHORT,347.65,349.79,100,-213.62,31.26,-244.88,175520,STOP_LOSS
2021-07-23,360ONE,SHORT,345.40,340.81,100,459.22,30.72,428.50,175949,TARGET
2021-07-23,360ONE,SHORT,334.00,329.45,100,455.00,29.70,425.30,176374,TIME
2021-07-26,360ONE,SHORT,330.55,331.47,100,-91.70,29.67,-121.37,176253,STOP_LOSS
2021-07-26,360ONE,SHORT,330.70,332.18,100,-148.37,29.71,-178.08,176075,STOP_LOSS
2021-07-27,360ONE,SHORT,331.25,326.95,100,429.58,29.47,400.10,176475,TARGET
2021-07-27,360ONE,SHORT,327.30,323.75,100,355.00,29.15,325.85,176801,TIME
2021-07-28,360ONE,SHORT,319.95,323.74,100,-379.27,28.86,-408.13,176393,STOP_LOSS
2021-07-29,360ONE,LONG,320.80,321.99,100,119.28,28.81,90.47,176483,TARGET
2021-07-29,360ONE,LONG,322.55,324.65,100,210.00,29.01,180.99,176664,TIME
2021-07-30,360ONE,LONG,332.70,337.69,100,498.84,30.07,468.77,177133,TARGET
2021-07-30,360ONE,LONG,346.50,356.14,100,964.25,31.54,932.71,178065,TARGET
2021-08-02,360ONE,LONG,355.80,356.12,100,31.72,31.90,-0.18,178065,TARGET
2021-08-02,360ONE,LONG,358.90,355.73,50,-158.53,16.00,-174.53,177891,STOP_LOSS
2021-08-03,360ONE,LONG,368.70,366.48,50,-111.00,16.47,-127.46,177763,STOP_LOSS
2021-08-03,360ONE,LONG,367.10,365.32,50,-89.18,16.40,-105.59,177658,STOP_LOSS
2021-08-04,360ONE,LONG,374.75,376.71,50,97.94,16.84,81.10,177739,TARGET
2021-08-04,360ONE,LONG,383.30,398.15,50,742.35,17.55,724.80,178464,TARGET
2021-08-05,360ONE,LONG,386.10,393.48,50,369.13,17.49,351.65,178815,TARGET
2021-08-05,360ONE,LONG,390.60,384.34,50,-312.99,17.35,-330.34,178485,STOP_LOSS
2021-08-06,360ONE,LONG,394.40,405.92,50,576.25,17.96,558.29,179043,TARGET
2021-08-09,360ONE,LONG,414.20,412.31,50,-94.66,18.51,-113.18,178930,STOP_LOSS
2021-08-10,360ONE,SHORT,394.70,396.74,50,-102.14,17.74,-119.87,178810,STOP_LOSS
2021-08-10,360ONE,SHORT,397.40,397.31,50,4.29,17.81,-13.51,178797,TARGET
2021-08-11,360ONE,SHORT,398.35,396.69,50,83.10,17.81,65.29,178862,TARGET
2021-08-11,360ONE,SHORT,395.75,390.50,50,262.38,17.60,244.77,179107,TARGET
2021-08-12,360ONE,SHORT,386.65,380.53,50,306.04,17.17,288.86,179396,TARGET
2021-08-12,360ONE,SHORT,383.00,382.10,50,45.00,17.14,27.86,179423,TIME
2021-08-13,360ONE,LONG,398.55,397.07,50,-73.95,17.82,-91.77,179332,STOP_LOSS
2021-08-16,360ONE,SHORT,382.15,376.63,50,275.77,16.99,258.78,179590,TARGET
2021-08-17,360ONE,SHORT,375.65,380.46,50,-240.65,16.95,-257.60,179333,STOP_LOSS
2021-08-17,360ONE,LONG,390.40,397.91,50,375.56,17.68,357.87,179691,TARGET
2021-08-18,360ONE,LONG,399.85,395.20,50,-232.59,17.80,-250.39,179440,STOP_LOSS
2021-08-18,360ONE,LONG,397.10,395.43,50,-83.42,17.75,-101.17,179339,STOP_LOSS
2021-08-20,360ONE,SHORT,389.40,384.20,50,259.80,17.32,242.48,179582,TARGET
2021-08-20,360ONE,SHORT,383.90,373.75,50,507.50,16.95,490.55,180072,TIME
2021-08-23,360ONE,SHORT,377.50,371.50,50,300.00,16.77,283.23,180355,TIME
2021-08-24,360ONE,LONG,380.05,384.78,50,236.52,17.15,219.37,180575,TARGET
2021-08-24,360ONE,LONG,386.65,381.90,50,-237.70,17.21,-254.91,180320,STOP_LOSS
2021-08-25,360ONE,SHORT,378.35,375.00,50,167.50,16.87,150.63,180471,TIME
2021-08-26,360ONE,SHORT,376.25,377.90,50,-82.45,16.90,-99.35,180371,STOP_LOSS
2021-08-26,360ONE,SHORT,376.75,375.87,50,44.02,16.86,27.16,180398,TARGET
2021-08-27,360ONE,SHORT,376.10,378.15,50,-102.30,16.90,-119.21,180279,STOP_LOSS
2021-08-27,360ONE,LONG,377.50,375.86,50,-81.85,16.87,-98.72,180180,STOP_LOSS
2021-08-30,360ONE,LONG,380.80,384.61,50,190.73,17.16,173.57,180354,TARGET
2021-08-30,360ONE,LONG,383.25,386.84,50,179.61,17.26,162.34,180516,TARGET
2021-09-01,360ONE,LONG,406.75,404.47,50,-114.05,18.17,-132.22,180384,STOP_LOSS
2021-09-01,360ONE,LONG,404.75,405.29,50,26.78,18.15,8.63,180393,TARGET
2021-09-02,360ONE,SHORT,397.20,400.60,50,-170.00,17.88,-187.88,180205,TIME
2021-09-03,360ONE,LONG,399.85,398.96,50,-44.62,17.89,-62.51,180142,STOP_LOSS
2021-09-03,360ONE,LONG,399.70,398.98,50,-36.24,17.89,-54.13,180088,STOP_LOSS
2021-09-06,360ONE,LONG,401.95,399.81,50,-107.13,17.96,-125.08,179963,STOP_LOSS
2021-09-06,360ONE,LONG,397.50,400.19,50,134.68,17.88,116.80,180080,TARGET
2021-09-07,360ONE,SHORT,396.35,398.00,50,-82.50,17.80,-100.30,179980,TIME
2021-09-08,360ONE,SHORT,396.20,395.17,50,51.59,17.73,33.86,180013,TARGET
2021-09-08,360ONE,SHORT,396.75,395.19,50,77.86,17.74,60.12,180074,TARGET
2021-09-09,360ONE,LONG,408.30,405.97,50,-116.34,18.24,-134.58,179939,STOP_LOSS
2021-09-09,360ONE,LONG,410.30,407.83,50,-123.41,18.32,-141.73,179797,STOP_LOSS
2021-09-13,360ONE,LONG,422.60,421.33,50,-63.35,18.90,-82.26,179715,STOP_LOSS
2021-09-13,360ONE,LONG,422.45,421.35,50,-54.88,18.90,-73.79,179641,STOP_LOSS
2021-09-14,360ONE,LONG,422.80,422.02,50,-38.92,18.93,-57.85,179583,STOP_LOSS
2021-09-14,360ONE,SHORT,421.55,415.91,50,282.17,18.75,263.42,179847,TARGET
2021-09-15,360ONE,SHORT,416.50,412.75,50,187.50,18.57,168.93,180016,TIME
2021-09-16,360ONE,LONG,420.00,418.95,50,-52.64,18.79,-71.43,179944,STOP_LOSS
2021-09-16,360ONE,SHORT,413.75,417.89,50,-207.13,18.64,-225.78,179719,STOP_LOSS
2021-09-17,360ONE,SHORT,412.85,403.02,50,491.31,18.25,473.06,180192,TARGET
2021-09-17,360ONE,SHORT,406.70,409.90,50,-159.87,18.30,-178.18,180013,STOP_LOSS
2021-09-20,360ONE,SHORT,408.60,404.03,50,228.54,18.19,210.35,180224,TARGET
2021-09-21,360ONE,SHORT,389.40,384.29,50,255.46,17.32,238.14,180462,TARGET
2021-09-21,360ONE,SHORT,387.05,386.00,50,52.50,17.32,35.18,180497,TIME
2021-09-22,360ONE,LONG,394.10,399.23,50,256.39,17.79,238.60,180736,TARGET
2021-09-23,360ONE,LONG,397.45,397.09,50,-17.84,17.80,-35.64,180700,STOP_LOSS
2021-09-23,360ONE,LONG,397.50,396.88,50,-31.13,17.80,-48.92,180651,STOP_LOSS
2021-09-24,360ONE,LONG,406.80,408.71,50,95.35,18.28,77.07,180728,TARGET
2021-09-24,360ONE,LONG,411.25,407.17,50,-204.16,18.33,-222.49,180506,STOP_LOSS
2021-09-27,360ONE,SHORT,401.00,403.75,50,-137.50,18.04,-155.54,180350,TIME
2021-09-28,360ONE,LONG,403.35,401.74,50,-80.42,18.03,-98.45,180252,STOP_LOSS
2021-09-28,360ONE,LONG,403.45,401.66,50,-89.64,18.03,-107.68,180144,STOP_LOSS
2021-09-29,360ONE,LONG,403.20,400.51,50,-134.70,18.00,-152.70,179991,STOP_LOSS
2021-09-29,360ONE,SHORT,400.25,394.96,50,264.56,17.80,246.76,180238,TARGET
2021-09-30,360ONE,SHORT,395.10,392.10,50,150.00,17.63,132.37,180370,TIME
2021-10-04,360ONE,LONG,407.25,403.64,50,-180.28,18.16,-198.44,180172,STOP_LOSS
2021-10-05,360ONE,SHORT,404.75,405.73,50,-48.92,18.16,-67.08,180105,STOP_LOSS
2021-10-05,360ONE,LONG,403.75,402.98,50,-38.74,18.07,-56.81,180048,STOP_LOSS
2021-10-06,360ONE,SHORT,398.30,392.62,50,283.81,17.71,266.10,180314,TARGET
2021-10-07,360ONE,SHORT,393.40,396.69,50,-164.39,17.71,-182.10,180132,STOP_LOSS
2021-10-07,360ONE,SHORT,396.75,396.16,50,29.43,17.76,11.67,180144,TARGET
2021-10-08,360ONE,SHORT,396.55,393.40,50,157.50,17.69,139.81,180284,TIME
2021-10-11,360ONE,SHORT,390.95,386.18,50,238.68,17.40,221.28,180505,TARGET
2021-10-11,360ONE,SHORT,387.60,390.39,50,-139.66,17.44,-157.10,180348,STOP_LOSS
2021-10-12,360ONE,LONG,401.85,400.20,50,-82.28,17.97,-100.25,180248,STOP_LOSS
2021-10-12,360ONE,LONG,400.25,400.36,50,5.50,17.94,-12.44,180235,TARGET
2021-10-13,360ONE,LONG,410.85,408.50,50,-117.30,18.35,-135.65,180099,STOP_LOSS
2021-10-13,360ONE,LONG,411.55,409.77,50,-88.93,18.40,-107.33,179992,STOP_LOSS
2021-10-14,360ONE,LONG,412.10,411.30,50,-39.98,18.45,-58.43,179934,STOP_LOSS
2021-10-14,360ONE,LONG,411.80,411.23,50,-28.37,18.44,-46.81,179887,STOP_LOSS
2021-10-18,360ONE,LONG,428.25,426.26,50,-99.58,19.14,-118.72,179768,STOP_LOSS
2021-10-18,360ONE,LONG,427.60,426.02,50,-78.94,19.12,-98.06,179670,STOP_LOSS
